EOM_Item_ID,EOM_Item_Key,Portfolio_ID,Installation_ID,Facility_ID,Contract_ID,Reporting_Period,Requirement_ID,Requirement_Scope,Authority_Status,Required_Flag,Nominal_Due_Date,Effective_Due_Date,Nominal_Final_Call_Date,Effective_Final_Call_Date,Due_Date_Adjusted,Initial_Submitted_DateTime,Initial_Submission_On_Time,Acceptable_Evidence_DateTime,Final_Evidence_On_Time,Current_Submission_ID,Received_Flag,Days_Late,Last_Reconciled_DateTime,Exception_Flag,Correction_Due,Waived_Flag,Waiver_Reason,Final_Status,Status_Code,Action_Owner,Action_Required
2026-09|MOUNTAIN_HOME_AFB|WAGON_WHEEL|REQ-001,MOUNTAIN_HOME_AFB|MOUNTAIN_HOME_AFB|WAGON_WHEEL|2026-09|1119,PORTFOLIO 3,MOUNTAIN_HOME_AFB,MOUNTAIN_HOME_AFB|WAGON_WHEEL,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|MOUNTAIN_HOME_AFB|WAGON_WHEEL|REQ-003,MOUNTAIN_HOME_AFB|MOUNTAIN_HOME_AFB|WAGON_WHEEL|2026-09|SF1080,PORTFOLIO 3,MOUNTAIN_HOME_AFB,MOUNTAIN_HOME_AFB|WAGON_WHEEL,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|MOUNTAIN_HOME_AFB|WAGON_WHEEL|REQ-004,MOUNTAIN_HOME_AFB|MOUNTAIN_HOME_AFB|WAGON_WHEEL|2026-09|SAIIT,PORTFOLIO 3,MOUNTAIN_HOME_AFB,MOUNTAIN_HOME_AFB|WAGON_WHEEL,,2026-09,REQ-004,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|MOUNTAIN_HOME_AFB|WAGON_WHEEL|REQ-005,MOUNTAIN_HOME_AFB|MOUNTAIN_HOME_AFB|WAGON_WHEEL|2026-09|GPC,PORTFOLIO 3,MOUNTAIN_HOME_AFB,MOUNTAIN_HOME_AFB|WAGON_WHEEL,,2026-09,REQ-005,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|MOUNTAIN_HOME_AFB|WAGON_WHEEL|REQ-006,MOUNTAIN_HOME_AFB|MOUNTAIN_HOME_AFB|WAGON_WHEEL|2026-09|1038,PORTFOLIO 3,MOUNTAIN_HOME_AFB,MOUNTAIN_HOME_AFB|WAGON_WHEEL,,2026-09,REQ-006,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|MOUNTAIN_HOME_AFB|WAGON_WHEEL|REQ-020,MOUNTAIN_HOME_AFB|MOUNTAIN_HOME_AFB|WAGON_WHEEL|2026-09|EOY-MFR,PORTFOLIO 3,MOUNTAIN_HOME_AFB,MOUNTAIN_HOME_AFB|WAGON_WHEEL,,2026-09,REQ-020,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|MOUNTAIN_HOME_AFB|WAGON_WHEEL|REQ-021,MOUNTAIN_HOME_AFB|MOUNTAIN_HOME_AFB|WAGON_WHEEL|2026-09|EOY-INV,PORTFOLIO 3,MOUNTAIN_HOME_AFB,MOUNTAIN_HOME_AFB|WAGON_WHEEL,,2026-09,REQ-021,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|OSAN_AB|GINKGO_TREE|REQ-001,OSAN_AB|OSAN_AB|GINKGO_TREE|2026-09|1119,PORTFOLIO 1,OSAN_AB,OSAN_AB|GINKGO_TREE,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|OSAN_AB|GINKGO_TREE|REQ-003,OSAN_AB|OSAN_AB|GINKGO_TREE|2026-09|SF1080,PORTFOLIO 1,OSAN_AB,OSAN_AB|GINKGO_TREE,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|OSAN_AB|GINKGO_TREE|REQ-004,OSAN_AB|OSAN_AB|GINKGO_TREE|2026-09|SAIIT,PORTFOLIO 1,OSAN_AB,OSAN_AB|GINKGO_TREE,,2026-09,REQ-004,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|OSAN_AB|GINKGO_TREE|REQ-005,OSAN_AB|OSAN_AB|GINKGO_TREE|2026-09|GPC,PORTFOLIO 1,OSAN_AB,OSAN_AB|GINKGO_TREE,,2026-09,REQ-005,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|OSAN_AB|GINKGO_TREE|REQ-006,OSAN_AB|OSAN_AB|GINKGO_TREE|2026-09|1038,PORTFOLIO 1,OSAN_AB,OSAN_AB|GINKGO_TREE,,2026-09,REQ-006,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|OSAN_AB|GINKGO_TREE|REQ-020,OSAN_AB|OSAN_AB|GINKGO_TREE|2026-09|EOY-MFR,PORTFOLIO 1,OSAN_AB,OSAN_AB|GINKGO_TREE,,2026-09,REQ-020,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|OSAN_AB|GINKGO_TREE|REQ-021,OSAN_AB|OSAN_AB|GINKGO_TREE|2026-09|EOY-INV,PORTFOLIO 1,OSAN_AB,OSAN_AB|GINKGO_TREE,,2026-09,REQ-021,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|OSAN_AB|PACIFIC_HOUSE|REQ-001,OSAN_AB|OSAN_AB|PACIFIC_HOUSE|2026-09|1119,PORTFOLIO 1,OSAN_AB,OSAN_AB|PACIFIC_HOUSE,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|OSAN_AB|PACIFIC_HOUSE|REQ-003,OSAN_AB|OSAN_AB|PACIFIC_HOUSE|2026-09|SF1080,PORTFOLIO 1,OSAN_AB,OSAN_AB|PACIFIC_HOUSE,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|OSAN_AB|PACIFIC_HOUSE|REQ-004,OSAN_AB|OSAN_AB|PACIFIC_HOUSE|2026-09|SAIIT,PORTFOLIO 1,OSAN_AB,OSAN_AB|PACIFIC_HOUSE,,2026-09,REQ-004,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|OSAN_AB|PACIFIC_HOUSE|REQ-005,OSAN_AB|OSAN_AB|PACIFIC_HOUSE|2026-09|GPC,PORTFOLIO 1,OSAN_AB,OSAN_AB|PACIFIC_HOUSE,,2026-09,REQ-005,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|OSAN_AB|PACIFIC_HOUSE|REQ-006,OSAN_AB|OSAN_AB|PACIFIC_HOUSE|2026-09|1038,PORTFOLIO 1,OSAN_AB,OSAN_AB|PACIFIC_HOUSE,,2026-09,REQ-006,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|OSAN_AB|PACIFIC_HOUSE|REQ-020,OSAN_AB|OSAN_AB|PACIFIC_HOUSE|2026-09|EOY-MFR,PORTFOLIO 1,OSAN_AB,OSAN_AB|PACIFIC_HOUSE,,2026-09,REQ-020,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|OSAN_AB|PACIFIC_HOUSE|REQ-021,OSAN_AB|OSAN_AB|PACIFIC_HOUSE|2026-09|EOY-INV,PORTFOLIO 1,OSAN_AB,OSAN_AB|PACIFIC_HOUSE,,2026-09,REQ-021,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAF_LAKENHEATH|KNIGHTS_TABLE|REQ-001,RAF_LAKENHEATH|RAF_LAKENHEATH|KNIGHTS_TABLE|2026-09|1119,PORTFOLIO 4,RAF_LAKENHEATH,RAF_LAKENHEATH|KNIGHTS_TABLE,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAF_LAKENHEATH|KNIGHTS_TABLE|REQ-003,RAF_LAKENHEATH|RAF_LAKENHEATH|KNIGHTS_TABLE|2026-09|SF1080,PORTFOLIO 4,RAF_LAKENHEATH,RAF_LAKENHEATH|KNIGHTS_TABLE,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAF_LAKENHEATH|KNIGHTS_TABLE|REQ-004,RAF_LAKENHEATH|RAF_LAKENHEATH|KNIGHTS_TABLE|2026-09|SAIIT,PORTFOLIO 4,RAF_LAKENHEATH,RAF_LAKENHEATH|KNIGHTS_TABLE,,2026-09,REQ-004,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAF_LAKENHEATH|KNIGHTS_TABLE|REQ-005,RAF_LAKENHEATH|RAF_LAKENHEATH|KNIGHTS_TABLE|2026-09|GPC,PORTFOLIO 4,RAF_LAKENHEATH,RAF_LAKENHEATH|KNIGHTS_TABLE,,2026-09,REQ-005,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAF_LAKENHEATH|KNIGHTS_TABLE|REQ-006,RAF_LAKENHEATH|RAF_LAKENHEATH|KNIGHTS_TABLE|2026-09|1038,PORTFOLIO 4,RAF_LAKENHEATH,RAF_LAKENHEATH|KNIGHTS_TABLE,,2026-09,REQ-006,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAF_LAKENHEATH|KNIGHTS_TABLE|REQ-020,RAF_LAKENHEATH|RAF_LAKENHEATH|KNIGHTS_TABLE|2026-09|EOY-MFR,PORTFOLIO 4,RAF_LAKENHEATH,RAF_LAKENHEATH|KNIGHTS_TABLE,,2026-09,REQ-020,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAF_LAKENHEATH|KNIGHTS_TABLE|REQ-021,RAF_LAKENHEATH|RAF_LAKENHEATH|KNIGHTS_TABLE|2026-09|EOY-INV,PORTFOLIO 4,RAF_LAKENHEATH,RAF_LAKENHEATH|KNIGHTS_TABLE,,2026-09,REQ-021,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|JAWBONE_FK|REQ-001,RAMSTEIN_AB|RAMSTEIN_AB|JAWBONE_FK|2026-09|1119,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|JAWBONE_FK,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|JAWBONE_FK|REQ-003,RAMSTEIN_AB|RAMSTEIN_AB|JAWBONE_FK|2026-09|SF1080,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|JAWBONE_FK,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|JAWBONE_FK|REQ-004,RAMSTEIN_AB|RAMSTEIN_AB|JAWBONE_FK|2026-09|SAIIT,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|JAWBONE_FK,,2026-09,REQ-004,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|JAWBONE_FK|REQ-005,RAMSTEIN_AB|RAMSTEIN_AB|JAWBONE_FK|2026-09|GPC,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|JAWBONE_FK,,2026-09,REQ-005,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|JAWBONE_FK|REQ-006,RAMSTEIN_AB|RAMSTEIN_AB|JAWBONE_FK|2026-09|1038,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|JAWBONE_FK,,2026-09,REQ-006,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|JAWBONE_FK|REQ-020,RAMSTEIN_AB|RAMSTEIN_AB|JAWBONE_FK|2026-09|EOY-MFR,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|JAWBONE_FK,,2026-09,REQ-020,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|JAWBONE_FK|REQ-021,RAMSTEIN_AB|RAMSTEIN_AB|JAWBONE_FK|2026-09|EOY-INV,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|JAWBONE_FK,,2026-09,REQ-021,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|LINDBERGHOF|REQ-001,RAMSTEIN_AB|RAMSTEIN_AB|LINDBERGHOF|2026-09|1119,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|LINDBERGHOF,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|LINDBERGHOF|REQ-003,RAMSTEIN_AB|RAMSTEIN_AB|LINDBERGHOF|2026-09|SF1080,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|LINDBERGHOF,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|LINDBERGHOF|REQ-004,RAMSTEIN_AB|RAMSTEIN_AB|LINDBERGHOF|2026-09|SAIIT,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|LINDBERGHOF,,2026-09,REQ-004,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|LINDBERGHOF|REQ-005,RAMSTEIN_AB|RAMSTEIN_AB|LINDBERGHOF|2026-09|GPC,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|LINDBERGHOF,,2026-09,REQ-005,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|LINDBERGHOF|REQ-006,RAMSTEIN_AB|RAMSTEIN_AB|LINDBERGHOF|2026-09|1038,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|LINDBERGHOF,,2026-09,REQ-006,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|LINDBERGHOF|REQ-020,RAMSTEIN_AB|RAMSTEIN_AB|LINDBERGHOF|2026-09|EOY-MFR,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|LINDBERGHOF,,2026-09,REQ-020,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|LINDBERGHOF|REQ-021,RAMSTEIN_AB|RAMSTEIN_AB|LINDBERGHOF|2026-09|EOY-INV,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|LINDBERGHOF,,2026-09,REQ-021,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|RHEINLAND_INN|REQ-001,RAMSTEIN_AB|RAMSTEIN_AB|RHEINLAND_INN|2026-09|1119,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|RHEINLAND_INN,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|RHEINLAND_INN|REQ-003,RAMSTEIN_AB|RAMSTEIN_AB|RHEINLAND_INN|2026-09|SF1080,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|RHEINLAND_INN,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|RHEINLAND_INN|REQ-004,RAMSTEIN_AB|RAMSTEIN_AB|RHEINLAND_INN|2026-09|SAIIT,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|RHEINLAND_INN,,2026-09,REQ-004,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|RHEINLAND_INN|REQ-005,RAMSTEIN_AB|RAMSTEIN_AB|RHEINLAND_INN|2026-09|GPC,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|RHEINLAND_INN,,2026-09,REQ-005,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|RHEINLAND_INN|REQ-006,RAMSTEIN_AB|RAMSTEIN_AB|RHEINLAND_INN|2026-09|1038,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|RHEINLAND_INN,,2026-09,REQ-006,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|RHEINLAND_INN|REQ-020,RAMSTEIN_AB|RAMSTEIN_AB|RHEINLAND_INN|2026-09|EOY-MFR,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|RHEINLAND_INN,,2026-09,REQ-020,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|RHEINLAND_INN|REQ-021,RAMSTEIN_AB|RAMSTEIN_AB|RHEINLAND_INN|2026-09|EOY-INV,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|RHEINLAND_INN,,2026-09,REQ-021,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|SILVER_FLAG|REQ-001,RAMSTEIN_AB|RAMSTEIN_AB|SILVER_FLAG|2026-09|1119,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|SILVER_FLAG,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|SILVER_FLAG|REQ-003,RAMSTEIN_AB|RAMSTEIN_AB|SILVER_FLAG|2026-09|SF1080,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|SILVER_FLAG,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|SILVER_FLAG|REQ-004,RAMSTEIN_AB|RAMSTEIN_AB|SILVER_FLAG|2026-09|SAIIT,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|SILVER_FLAG,,2026-09,REQ-004,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|SILVER_FLAG|REQ-005,RAMSTEIN_AB|RAMSTEIN_AB|SILVER_FLAG|2026-09|GPC,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|SILVER_FLAG,,2026-09,REQ-005,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|SILVER_FLAG|REQ-006,RAMSTEIN_AB|RAMSTEIN_AB|SILVER_FLAG|2026-09|1038,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|SILVER_FLAG,,2026-09,REQ-006,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|SILVER_FLAG|REQ-020,RAMSTEIN_AB|RAMSTEIN_AB|SILVER_FLAG|2026-09|EOY-MFR,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|SILVER_FLAG,,2026-09,REQ-020,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|RAMSTEIN_AB|SILVER_FLAG|REQ-021,RAMSTEIN_AB|RAMSTEIN_AB|SILVER_FLAG|2026-09|EOY-INV,PORTFOLIO 4,RAMSTEIN_AB,RAMSTEIN_AB|SILVER_FLAG,,2026-09,REQ-021,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|ROBINS_AFB|WYNN|REQ-001,ROBINS_AFB|ROBINS_AFB|WYNN|2026-09|1119,PORTFOLIO 4,ROBINS_AFB,ROBINS_AFB|WYNN,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|ROBINS_AFB|WYNN|REQ-003,ROBINS_AFB|ROBINS_AFB|WYNN|2026-09|SF1080,PORTFOLIO 4,ROBINS_AFB,ROBINS_AFB|WYNN,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|ROBINS_AFB|WYNN|REQ-004,ROBINS_AFB|ROBINS_AFB|WYNN|2026-09|SAIIT,PORTFOLIO 4,ROBINS_AFB,ROBINS_AFB|WYNN,,2026-09,REQ-004,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|ROBINS_AFB|WYNN|REQ-005,ROBINS_AFB|ROBINS_AFB|WYNN|2026-09|GPC,PORTFOLIO 4,ROBINS_AFB,ROBINS_AFB|WYNN,,2026-09,REQ-005,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|ROBINS_AFB|WYNN|REQ-006,ROBINS_AFB|ROBINS_AFB|WYNN|2026-09|1038,PORTFOLIO 4,ROBINS_AFB,ROBINS_AFB|WYNN,,2026-09,REQ-006,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|ROBINS_AFB|WYNN|REQ-020,ROBINS_AFB|ROBINS_AFB|WYNN|2026-09|EOY-MFR,PORTFOLIO 4,ROBINS_AFB,ROBINS_AFB|WYNN,,2026-09,REQ-020,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|ROBINS_AFB|WYNN|REQ-021,ROBINS_AFB|ROBINS_AFB|WYNN|2026-09|EOY-INV,PORTFOLIO 4,ROBINS_AFB,ROBINS_AFB|WYNN,,2026-09,REQ-021,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|SCHRIEVER_SFB|SATELLITE_DISH|REQ-001,SCHRIEVER_SFB|SCHRIEVER_SFB|SATELLITE_DISH|2026-09|1119,PORTFOLIO 3,SCHRIEVER_SFB,SCHRIEVER_SFB|SATELLITE_DISH,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|SCHRIEVER_SFB|SATELLITE_DISH|REQ-003,SCHRIEVER_SFB|SCHRIEVER_SFB|SATELLITE_DISH|2026-09|SF1080,PORTFOLIO 3,SCHRIEVER_SFB,SCHRIEVER_SFB|SATELLITE_DISH,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|SCHRIEVER_SFB|SATELLITE_DISH|REQ-004,SCHRIEVER_SFB|SCHRIEVER_SFB|SATELLITE_DISH|2026-09|SAIIT,PORTFOLIO 3,SCHRIEVER_SFB,SCHRIEVER_SFB|SATELLITE_DISH,,2026-09,REQ-004,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
